Date,AAPL,MSFT,AMZN,GOOGL,META
2023-12-05,191.79620361328125,367.7343444824219,146.8800048828125,130.09274291992188,316.3398742675781
2023-12-06,190.70542907714844,364.0621337890625,144.52000427246094,129.12937927246094,315.5049743652344
2023-12-07,192.63906860351562,366.1845703125,146.8800048828125,135.99205017089844,324.5889587402344
2023-12-08,194.0669708251953,369.42236328125,147.4199981689453,134.0653533935547,330.7112731933594
2023-12-11,191.55819702148438,366.5299987792969,145.88999938964844,132.37696838378906,323.28704833984375
2023-12-12,193.07537841796875,369.5704345703125,147.47999572753906,131.61227416992188,332.1722412109375
2023-12-13,196.29808044433594,369.5605773925781,148.83999633789062,131.66192626953125,332.68902587890625
2023-12-14,196.44680786132812,361.22900390625,147.4199981689453,131.03622436523438,331.1286926269531
2023-12-15,195.91134643554688,365.9674072265625,149.97000122070312,131.69171142578125,332.867919921875
2023-12-18,194.24546813964844,367.8626708984375,154.07000732421875,134.8697967529297,342.508544921875
2023-12-19,195.28663635253906,368.46484375,153.7899932861328,135.71395874023438,348.2133483886719
2023-12-20,193.19435119628906,365.8587646484375,152.1199951171875,137.3923797607422,347.13995361328125
2023-12-21,193.04559326171875,368.74127197265625,153.83999633789062,139.45816040039062,351.9205322265625
2023-12-22,191.9746856689453,369.7679138183594,153.4199981689453,140.5207977294922,351.2248229980469
2023-12-25,191.9746856689453,369.7679138183594,153.4199981689453,140.5207977294922,351.2248229980469
2023-12-26,191.4292755126953,369.8468933105469,153.41000366210938,140.5506134033203,352.65594482421875
2023-12-27,191.52845764160156,369.2644348144531,153.33999633789062,139.4084930419922,355.6376037597656
2023-12-28,191.95484924316406,370.45892333984375,153.3800048828125,139.26943969726562,356.1246032714844
2023-12-29,190.9136505126953,371.2091369628906,151.94000244140625,138.73313903808594,351.79132080078125
2024-01-01,190.9136505126953,371.2091369628906,151.94000244140625,138.73313903808594,351.79132080078125
2024-01-02,184.08148193359375,366.1054992675781,149.92999267578125,137.2235565185547,344.16827392578125
2024-01-03,182.7031707763672,365.83905029296875,148.47000122070312,137.9684295654297,342.3594665527344
2024-01-04,180.38282775878906,363.2131652832031,144.57000732421875,135.45574951171875,344.9931945800781
2024-01-05,179.65892028808594,363.025634765625,145.24000549316406,134.80027770996094,349.7936096191406
2024-01-08,184.00216674804688,369.87646484375,149.10000610351562,137.88897705078125,356.4624938964844
2024-01-09,183.585693359375,370.9623107910156,151.3699951171875,139.98451232910156,355.24005126953125
2024-01-10,184.6269073486328,377.8526306152344,153.72999572753906,141.30538940429688,368.2001647949219
2024-01-11,184.03192138671875,379.6888427734375,155.17999267578125,141.10678100585938,367.40509033203125
2024-01-12,184.35914611816406,383.4794616699219,154.6199951171875,141.67286682128906,372.19549560546875
2024-01-15,184.35914611816406,383.4794616699219,154.6199951171875,141.67286682128906,372.19549560546875
2024-01-16,182.08837890625,385.25628662109375,153.16000366210938,141.51397705078125,365.20855712890625
2024-01-17,181.14634704589844,384.46661376953125,151.7100067138672,140.50096130371094,366.11297607421875
2024-01-18,187.04638671875,388.8100891113281,153.5,142.49717712402344,373.8254699707031
2024-01-19,189.95179748535156,393.5484313964844,155.33999633789062,145.37733459472656,381.10064697265625
2024-01-22,192.26222229003906,391.41619873046875,154.77999877929688,144.989990234375,379.4408264160156
2024-01-23,193.54139709472656,393.77545166015625,156.02000427246094,146.03280639648438,382.83990478515625
2024-01-24,192.86712646484375,397.388427734375,156.8699951171875,147.6814422607422,388.30615234375
2024-01-25,192.53988647460938,399.668701171875,157.75,150.8297119140625,390.7709655761719
2024-01-26,190.80458068847656,398.7408447265625,159.1199951171875,151.1475372314453,391.72515869140625
2024-01-29,190.12037658691406,404.4564208984375,161.25999450683594,152.45846557617188,398.5630187988281
2024-01-30,186.46136474609375,403.3409423828125,159.0,150.4225311279297,397.60888671875
2024-01-31,182.85191345214844,392.4724426269531,155.1999969482422,139.1403350830078,387.7496643066406
2024-02-01,185.29127502441406,398.5928039550781,159.27999877929688,140.19308471679688,392.3612060546875
2024-02-02,184.28973388671875,405.93719482421875,171.80999755859375,141.40472412109375,472.07977294921875
2024-02-05,186.10435485839844,400.4387512207031,170.30999755859375,142.69583129882812,456.5952453613281
2024-02-06,187.71080017089844,400.28076171875,169.14999389648438,143.11294555664062,451.9339599609375
2024-02-07,187.81985473632812,408.7308349609375,170.52999877929688,144.54307556152344,466.71282958984375
2024-02-08,186.73902893066406,408.7900390625,169.83999633789062,144.91055297851562,467.120361328125
2024-02-09,187.5034942626953,415.1473388671875,174.4499969482422,147.97938537597656,465.24188232421875
2024-02-12,185.8156280517578,409.9252624511719,172.33999633789062,146.51943969726562,466.027099609375
2024-02-13,183.7206573486328,401.1001892089844,168.63999938964844,144.14581298828125,457.30084228515625
